,t1,t2,t3,t4,energy,old duration,lost,dead,duration
160,4,9,15612,0,65998.76059590625,30632,0,100000000000000,15625
161,4,9,6233,0,65998.7608205625,21253,0,100000000000000,6246
162,4,9,7863,0,65998.7610186875,22883,0,100000000000000,7876
163,4,9,7187,0,65998.7610186875,22207,0,100000000000000,7200
164,4,9,11281,0,65998.76127037499,26301,0,100000000000000,11294
165,4,9,13,0,65998.76127037499,15033,0,100000000000000,26
166,4,9,1750,0,65998.76127037499,16770,0,100000000000000,1763
167,4,9,13,0,65998.76147078125,15033,0,100000000000000,26
168,4,9,1235,0,65998.76147078125,16255,0,100000000000000,1248
169,4,9,998,0,65998.76147078125,16018,0,100000000000000,1011
170,4,9,13239,0,65998.76147078125,28259,0,100000000000000,13252
171,4,9,13,0,65998.76239956249,15033,0,100000000000000,26
172,4,9,13,0,65998.76239956249,15033,0,100000000000000,26
173,4,9,9788,0,65998.76242659375,24808,0,100000000000000,9801
174,4,9,3364,0,65998.76259996874,18384,0,100000000000000,3377
175,4,9,11863,0,65998.76304978125,26883,0,100000000000000,11876
176,4,9,9745,0,65998.76304978125,24765,0,100000000000000,9758
177,4,9,13,0,65998.76304978125,15033,0,100000000000000,26
178,4,9,9999,0,65998.76304978125,25019,0,100000000000000,10012
179,4,9,14412,0,65998.76304978125,29432,0,100000000000000,14425
180,4,9,13011,0,65998.76304978125,28031,0,100000000000000,13024
181,4,9,7681,0,65998.76304978125,22701,0,100000000000000,7694
182,4,9,10347,0,65998.76304978125,25367,0,100000000000000,10360
183,4,9,7187,0,65998.76304978125,22207,0,100000000000000,7200
184,4,9,15612,0,65998.76304978125,30632,0,100000000000000,15625
185,4,9,6377,0,65998.76304978125,21397,0,100000000000000,6390
186,4,9,12312,0,65998.76304978125,27332,0,100000000000000,12325
187,4,9,5204,0,65998.76304978125,20224,0,100000000000000,5217
188,4,9,1866,0,65998.76304978125,16886,0,100000000000000,1879
189,4,9,6095,0,65998.76304978125,21115,0,100000000000000,6108
190,4,9,13,0,65998.76304978125,15033,0,100000000000000,26
191,4,9,10163,0,65998.76309687499,25183,0,100000000000000,10176
192,4,9,15612,0,65998.76354668749,30632,0,100000000000000,15625
193,4,9,7753,0,65998.76374709375,22773,0,100000000000000,7766
194,4,9,11464,0,65998.76420599999,26484,0,100000000000000,11477
195,4,9,15612,0,65998.76420599999,30632,0,100000000000000,15625
196,4,9,13,0,65998.76420599999,15033,0,100000000000000,26
197,4,9,13,0,65998.76420599999,15033,0,100000000000000,26
198,4,9,12500,0,65998.76420599999,27520,0,100000000000000,12513
199,4,9,15612,0,65998.76420599999,30632,0,100000000000000,15625
200,4,9,14359,0,65998.76420599999,29379,0,100000000000000,14372
201,4,9,11293,0,65998.76532609374,26313,0,100000000000000,11306
202,4,9,972,0,65998.76532609374,15992,0,100000000000000,985
203,4,9,13699,0,65998.76532609374,28719,0,100000000000000,13712
204,4,9,3651,0,65998.76532609374,18671,0,100000000000000,3664
205,4,9,8533,0,65998.76533518749,23553,0,100000000000000,8546
206,4,9,15612,0,65998.76533518749,30632,0,100000000000000,15625
207,4,9,2968,0,65998.76533518749,17988,0,100000000000000,2981
208,4,9,15612,0,65998.76533518749,30632,0,100000000000000,15625
209,4,9,9176,0,65998.76761149999,24196,0,100000000000000,9189
210,6,6,7799,0,65998.78551706251,22821,0,100000000000000,7811
211,7,6,10704,0,65998.793001875,25727,0,100000000000000,10717
212,6,6,11013,1,65998.82966275,26035,0,100000000000000,11025
213,5,7,15613,0,65998.83979190624,30634,0,100000000000000,15625
214,5,6,627,0,65998.8463485625,15648,0,100000000000000,638
215,5,6,7611,1,65998.849787625,22632,0,100000000000000,7622
216,5,6,8081,1,65998.85085296874,23102,0,100000000000000,8092
217,5,7,8373,1,65998.88056171875,23394,0,100000000000000,8385
218,6,6,11369,0,65998.89459100003,26391,0,100000000000000,11381
219,7,7,13601,0,65998.8999774375,28624,0,100000000000000,13615
220,7,7,435,0,65998.91853278124,15458,0,100000000000000,449
221,7,6,15612,0,65998.94478278125,30635,0,100000000000000,15625
222,6,6,2865,1,65998.9507604375,17887,0,100000000000000,2877
223,5,9,5204,0,65998.9586064375,29274,0,100000000000000,5218
224,4,9,132,0,65998.96610259375,15152,0,100000000000000,145
225,4,9,8030,0,65998.96723178125,23050,0,100000000000000,8043
226,4,9,13,0,65998.9690111875,15033,0,100000000000000,26
227,4,9,6825,0,65998.9699601875,21845,0,100000000000000,6838
228,4,9,13,0,65998.9712875,15033,0,100000000000000,26
229,4,9,14232,0,65998.97153918749,29252,0,100000000000000,14245
230,4,9,10742,0,65998.9728958125,25762,0,100000000000000,10755
231,4,9,13,0,65998.97331859375,15033,0,100000000000000,26
232,4,9,11943,0,65998.9738155,26963,0,100000000000000,11956
233,4,9,13346,0,65998.9738155,28366,0,100000000000000,13359
234,4,9,7286,0,65998.9738155,22306,0,100000000000000,7299
235,4,9,5780,0,65998.97382459375,20800,0,100000000000000,5793
236,4,9,6082,0,65998.9744748125,21102,0,100000000000000,6095
237,5,6,15614,0,65998.97468996876,30635,0,100000000000000,15625
238,4,9,13,0,65998.97559490624,15033,0,100000000000000,26
239,4,9,7045,0,65998.97560399999,22065,0,100000000000000,7058
240,4,9,1453,0,65998.97672409374,16473,0,100000000000000,1466
241,6,7,15432,0,65999.00369918751,30454,0,100000000000000,15445
242,6,7,13,1,65999.00637737499,15035,0,100000000000000,26
243,5,7,12,1,65999.00697774999,15033,0,100000000000000,24
244,6,7,15612,1,65999.00698003125,30634,0,100000000000000,15625
245,7,7,14072,1,65999.00752940626,29095,0,100000000000000,14086
246,6,7,14437,1,65999.03344899997,29459,0,100000000000000,14450
247,7,7,14174,0,65999.04918696875,29197,0,100000000000000,14188
248,5,7,15613,0,65999.05008353126,30634,0,100000000000000,15625
249,6,6,15613,1,65999.0608324375,30635,0,100000000000000,15625
250,5,7,9886,1,65999.0645033125,24907,0,100000000000000,9898
251,6,7,10996,0,65999.07865315622,26018,0,100000000000000,11009
252,6,7,13,0,65999.08485662499,15035,0,100000000000000,26
253,5,6,9455,1,65999.08486084375,24476,0,100000000000000,9466
254,7,7,15611,1,65999.0908510625,30634,0,100000000000000,15625
255,6,7,5943,1,65999.10614378122,20965,0,100000000000000,5956
256,6,7,11639,1,65999.11334612497,26661,0,100000000000000,11652
257,6,7,2359,0,65999.1299969375,17381,0,100000000000000,2372
258,5,7,9677,1,65999.13755212499,24698,0,100000000000000,9689
259,6,7,15612,1,65999.13762737499,30634,0,100000000000000,15625
260,7,7,872,1,65999.14241346875,15895,0,100000000000000,886
261,5,7,15613,0,65999.1610671875,30634,0,100000000000000,15625
262,7,7,15611,0,65999.16249568749,30634,0,100000000000000,15625
263,5,7,3817,1,65999.16926187501,18838,0,100000000000000,3829
264,7,8,7187,0,65999.186160625,22210,0,100000000000000,7202
265,5,7,12,1,65999.19055587499,15033,0,100000000000000,24
266,5,7,10622,0,65999.20758353126,25643,0,100000000000000,10634
267,7,7,14132,0,65999.211664625,29155,0,100000000000000,14146
268,5,7,12,0,65999.2138485625,15033,0,100000000000000,24
269,7,7,1225,1,65999.2217820625,16248,0,100000000000000,1239
270,6,7,9286,1,65999.22178206251,24308,0,100000000000000,9299
271,6,7,11577,0,65999.25936000001,26599,0,100000000000000,11590
272,6,8,1687,0,65999.26009493749,16709,0,100000000000000,1701
273,7,7,4434,1,65999.26888878124,19457,0,100000000000000,4448
274,6,8,15611,1,65999.2742345,30633,0,100000000000000,15625
275,7,7,3047,1,65999.27426187499,18070,0,100000000000000,3061
276,6,8,5947,1,65999.27432540625,20969,0,100000000000000,5961
277,5,8,3916,1,65999.27455121874,18937,0,100000000000000,3929
278,7,8,13813,1,65999.27476106246,28836,0,100000000000000,13828
279,7,8,15197,0,65999.28562140622,30220,0,100000000000000,15212
280,6,8,9353,0,65999.28673921875,24375,0,100000000000000,9367
281,6,8,15611,0,65999.28718900001,30633,0,100000000000000,15625
282,7,8,15610,1,65999.29604675,30633,0,100000000000000,15625
283,5,8,5469,0,65999.31664184375,20490,0,100000000000000,5482
284,5,8,12551,1,65999.32132037498,27572,0,100000000000000,12564
