,t1,t2,t3,t4,energy,old duration,lost,dead,duration
781,6,2,232,0,43686.22724999997,402,63,100000000000000,240
782,6,2,16,0,43686.33785937498,186,61,100000000000000,24
783,7,2,91,0,43686.33990624998,262,38,100000000000000,100
784,7,2,9,0,43686.40328124999,180,55,100000000000000,18
785,5,3,178,0,43686.69653124997,347,54,100000000000000,186
786,5,2,95,0,43686.78690624997,264,46,100000000000000,102
787,4,1,229,0,43686.80149999997,397,63,100000000000000,234
788,5,1,6,0,43686.804812499984,175,48,100000000000000,12
789,6,2,58,0,43686.843515624976,228,65,100000000000000,66
790,6,1,182,0,43686.92324999999,352,66,100000000000000,189
791,6,2,95,0,43686.97365624998,265,54,100000000000000,103
792,5,3,172,0,43687.31718749998,341,42,100000000000000,180
793,5,2,167,0,43687.320203124975,336,45,100000000000000,174
794,4,3,213,0,43687.54931249999,381,63,100000000000000,220
795,6,2,68,0,43687.566609374975,238,38,100000000000000,76
796,6,4,230,0,43687.65276562498,400,55,100000000000000,240
797,4,3,208,0,43687.694359374975,376,55,100000000000000,215
798,6,3,9,0,43687.80229687497,179,37,100000000000000,18
799,4,1,20,0,43687.80406249999,188,49,100000000000000,25
800,4,2,182,0,43687.89165625,350,47,100000000000000,188
801,5,3,177,0,43687.949640624975,346,54,100000000000000,185
802,5,2,7,0,43687.950656249974,176,47,100000000000000,14
803,5,2,18,0,43687.979124999976,187,46,100000000000000,25
804,6,1,7,0,43687.98567187499,177,46,100000000000000,14
805,6,1,50,0,43688.01209374999,220,53,100000000000000,57
806,6,1,116,0,43688.12157812497,286,45,100000000000000,123
807,5,1,208,0,43688.12604687498,377,51,100000000000000,214
808,6,3,152,0,43688.14782812497,322,47,100000000000000,161
809,4,1,235,0,43688.26871874998,403,48,100000000000000,240
810,6,2,133,0,43688.28710937498,303,54,100000000000000,141
811,5,1,110,0,43688.49184374997,279,52,100000000000000,116
812,7,2,9,0,43688.53735937498,180,50,100000000000000,18
813,4,2,234,0,43688.537953124986,402,60,100000000000000,240
814,5,2,202,0,43688.54965624998,371,48,100000000000000,209
815,6,2,9,0,43688.57007812498,179,60,100000000000000,17
816,4,2,92,0,43688.58324999999,260,48,100000000000000,98
817,5,2,160,0,43688.75324999997,329,58,100000000000000,167
818,6,2,54,0,43688.866874999985,224,55,100000000000000,62
819,5,1,52,0,43688.91251562497,221,44,100000000000000,58
820,4,2,234,0,43688.948093749976,402,53,100000000000000,240
821,4,2,228,0,43688.95212499997,396,56,100000000000000,234
822,6,1,84,0,43688.98379687497,254,52,100000000000000,91
823,5,1,6,0,43689.03360937499,175,50,100000000000000,12
824,4,3,232,0,43689.14162499997,400,47,100000000000000,239
825,5,1,31,0,43689.338531249974,200,52,100000000000000,37
826,5,2,173,0,43689.48971874999,342,54,100000000000000,180
827,6,2,8,0,43689.57671874999,178,54,100000000000000,16
828,4,2,234,0,43689.62067187498,402,50,100000000000000,240
829,6,3,126,0,43689.62181249997,296,59,100000000000000,135
830,6,2,220,0,43689.65021874998,390,51,100000000000000,228
831,5,2,176,0,43689.73056249999,345,40,100000000000000,183
832,4,2,188,0,43689.78215625,356,55,100000000000000,194
833,6,2,231,0,43689.78724999999,401,68,100000000000000,239
834,4,2,233,0,43689.84562499998,401,58,100000000000000,239
835,6,2,30,0,43689.92920312498,200,44,100000000000000,38
836,6,1,7,0,43689.97159374998,177,61,100000000000000,14
837,6,3,129,0,43689.97639062497,299,59,100000000000000,138
838,7,2,158,0,43690.03915624997,329,51,100000000000000,167
839,6,3,228,0,43690.08132812497,398,49,100000000000000,237
840,4,3,156,0,43690.101609374986,324,45,100000000000000,163
841,4,2,191,0,43690.18093749998,359,53,100000000000000,197
842,6,1,56,0,43690.35428124997,226,58,100000000000000,63
843,4,1,33,0,43690.42912499999,201,55,100000000000000,38
844,4,2,87,0,43690.47428124998,255,46,100000000000000,93
845,5,2,180,0,43690.56721874997,349,49,100000000000000,187
846,5,2,220,0,43690.56776562498,389,53,100000000000000,227
847,4,2,228,0,43690.64960937498,396,59,100000000000000,234
848,6,2,48,0,43690.74656249998,218,61,100000000000000,56
849,6,3,9,0,43690.79626562498,179,58,100000000000000,18
