,t1,t2,t3,t4,energy,old duration,lost,dead,duration
2704,4,4,20,0,19723.552062499995,232,30,100000000000000,28
2705,4,4,232,0,19723.55599999999,444,29,100000000000000,240
2706,5,4,96,0,19723.55884375,309,29,100000000000000,105
2707,7,4,229,0,19723.562843749994,444,27,100000000000000,240
2708,5,4,96,0,19723.56346874999,309,28,100000000000000,105
2709,7,4,67,0,19723.563468749995,282,30,100000000000000,78
2710,5,4,63,0,19723.567499999994,276,27,100000000000000,72
2711,7,4,127,0,19723.56803125,342,32,100000000000000,138
2712,4,4,27,0,19723.568468749992,239,27,100000000000000,35
2713,6,4,145,0,19723.57259375,359,29,100000000000000,155
2714,6,4,97,0,19723.573,311,29,100000000000000,107
2715,6,4,216,0,19723.577156249994,430,28,100000000000000,226
2716,4,4,85,0,19723.58003125,297,29,100000000000000,93
2717,6,4,159,0,19723.581093749992,373,30,100000000000000,169
2718,6,4,152,0,19723.58196875,366,27,100000000000000,162
2719,6,4,230,0,19723.58231249999,444,29,100000000000000,240
2720,4,4,20,0,19723.58740625,232,30,100000000000000,28
2721,6,4,230,0,19723.590468749993,444,28,100000000000000,240
2722,5,4,9,0,19723.593124999992,222,30,100000000000000,18
2723,7,4,93,0,19723.59765625,308,28,100000000000000,104
2724,4,4,232,0,19723.59765625,444,26,100000000000000,240
2725,4,4,204,0,19723.60396875,416,31,100000000000000,212
2726,6,4,116,0,19723.60403125,330,27,100000000000000,126
2727,5,4,231,0,19723.605718749994,444,26,100000000000000,240
2728,4,4,146,0,19723.60903125,358,28,100000000000000,154
2729,6,4,45,0,19723.609624999994,259,31,100000000000000,55
2730,4,4,93,0,19723.613062499997,305,30,100000000000000,101
2731,7,4,232,0,19723.61409374999,447,31,100000000000000,243
2732,6,4,172,0,19723.61484375,386,28,100000000000000,182
2733,5,4,102,0,19723.616374999994,315,28,100000000000000,111
2734,7,4,229,0,19723.62115625,444,26,100000000000000,240
2735,7,4,147,0,19723.626718749994,362,29,100000000000000,158
2736,6,4,116,0,19723.62956249999,330,28,100000000000000,126
2737,7,4,11,0,19723.630937499995,226,28,100000000000000,22
2738,7,4,9,0,19723.6336875,224,30,100000000000000,20
2739,6,4,212,0,19723.635374999994,426,27,100000000000000,222
2740,6,4,212,0,19723.636531249995,426,30,100000000000000,222
2741,6,4,229,0,19723.646187499995,443,29,100000000000000,239
2742,6,4,24,0,19723.648874999995,238,32,100000000000000,34
2743,6,4,42,0,19723.65015625,256,26,100000000000000,52
2744,5,4,9,0,19723.65275,222,28,100000000000000,18
2745,7,4,33,0,19723.653843749995,248,30,100000000000000,44
2746,6,4,10,0,19723.660999999996,224,29,100000000000000,20
2747,6,4,230,0,19723.663312499993,444,29,100000000000000,240
2748,7,4,155,0,19723.67290625,370,28,100000000000000,166
2749,5,4,9,0,19723.67296875,222,28,100000000000000,18
2750,7,4,197,0,19723.67743749999,412,29,100000000000000,208
2751,6,4,230,0,19723.682093749994,444,32,100000000000000,240
2752,6,4,178,0,19723.6889375,392,28,100000000000000,188
2753,5,4,231,0,19723.6918125,444,29,100000000000000,240
2754,5,4,14,0,19723.696343749994,227,28,100000000000000,23
2755,5,4,212,0,19723.69787499999,425,29,100000000000000,221
2756,5,4,75,0,19723.700312499994,288,29,100000000000000,84
2757,5,4,161,0,19723.700343749995,374,30,100000000000000,170
2758,7,4,229,0,19723.711749999995,444,27,100000000000000,240
2759,7,4,9,0,19723.713687499992,224,29,100000000000000,20
2760,5,4,227,0,19723.72087499999,440,29,100000000000000,236
2761,4,4,8,0,19723.72371875,220,30,100000000000000,16
2762,5,4,101,0,19723.727718749997,314,28,100000000000000,110
2763,6,4,10,0,19723.729374999995,224,29,100000000000000,20
2764,7,4,160,0,19723.735375,375,25,100000000000000,171
2765,7,4,81,0,19723.73575,296,28,100000000000000,92
2766,5,4,9,0,19723.740812499997,222,29,100000000000000,18
2767,6,4,11,0,19723.74140625,225,30,100000000000000,21
2768,5,4,9,0,19723.74368749999,222,28,100000000000000,18
2769,6,4,230,0,19723.74534375,444,27,100000000000000,240
2770,6,4,112,0,19723.745906249995,326,27,100000000000000,122
2771,7,4,48,0,19723.746562499997,263,31,100000000000000,59
2772,4,4,8,0,19723.757375,220,29,100000000000000,16
2773,4,4,8,0,19723.757624999995,220,31,100000000000000,16
2774,5,4,107,0,19723.761312499995,320,27,100000000000000,116
2775,6,4,184,0,19723.768625,398,32,100000000000000,194
2776,5,4,148,0,19723.77215625,361,29,100000000000000,157
2777,6,4,184,0,19723.773281249996,398,27,100000000000000,194
2778,6,4,42,0,19723.77528125,256,28,100000000000000,52
2779,7,4,100,0,19723.776093749995,315,27,100000000000000,111
2780,7,4,151,0,19723.77790625,366,29,100000000000000,162
2781,7,4,113,0,19723.7845,328,28,100000000000000,124
2782,5,4,190,0,19723.7958125,403,28,100000000000000,199
2783,6,4,219,0,19723.796749999994,433,28,100000000000000,229
2784,5,4,136,0,19723.803499999995,349,26,100000000000000,145
2785,6,4,9,0,19723.80484375,223,32,100000000000000,19
2786,6,4,83,0,19723.80696875,297,28,100000000000000,93
2787,5,4,71,0,19723.8115,284,27,100000000000000,80
2788,5,4,231,0,19723.81678125,444,30,100000000000000,240
2789,6,4,54,0,19723.821437499995,268,30,100000000000000,64
2790,5,4,171,0,19723.822593749992,384,30,100000000000000,180
2791,5,4,9,0,19723.822624999993,222,29,100000000000000,18
2792,7,4,94,0,19723.823187499995,309,29,100000000000000,105
2793,6,4,230,0,19723.83021875,444,28,100000000000000,240
2794,5,4,9,0,19723.8306875,222,30,100000000000000,18
2795,5,4,231,0,19723.832125,444,29,100000000000000,240
2796,6,4,178,0,19723.837218749995,392,29,100000000000000,188
2797,5,4,183,0,19723.841437499992,396,30,100000000000000,192
2798,5,4,231,0,19723.844062499997,444,30,100000000000000,240
2799,7,4,60,0,19723.8440625,275,29,100000000000000,71
2800,5,4,231,0,19723.849875,444,28,100000000000000,240
2801,6,4,56,0,19723.850562499996,270,31,100000000000000,66
2802,5,4,54,0,19723.853187499994,267,29,100000000000000,63
2803,4,4,57,0,19723.860031249995,269,29,100000000000000,65
2804,5,4,201,0,19723.862312499994,414,27,100000000000000,210
2805,5,4,119,0,19723.8688125,332,31,100000000000000,128
2806,4,4,152,0,19723.871437499994,364,28,100000000000000,160
2807,6,4,230,0,19723.872093749997,444,27,100000000000000,240
2808,6,4,138,0,19723.873093749997,352,30,100000000000000,148
2809,4,4,47,0,19723.880562499995,259,30,100000000000000,55
2810,6,4,116,0,19723.881062499997,330,29,100000000000000,126
2811,4,4,87,0,19723.88659375,299,25,100000000000000,95
2812,5,4,9,0,19723.88796875,222,28,100000000000000,18
2813,7,4,232,0,19723.889,447,28,100000000000000,243
2814,6,4,203,0,19723.894093749994,417,32,100000000000000,213
2815,5,4,56,0,19723.895937499994,269,31,100000000000000,65
2816,5,4,27,0,19723.896531249997,240,28,100000000000000,36
2817,5,4,114,0,19723.89653125,327,28,100000000000000,123
2818,6,4,230,0,19723.896562499995,444,26,100000000000000,240
2819,6,4,10,0,19723.90165625,224,31,100000000000000,20
2820,5,4,25,0,19723.908062499995,238,30,100000000000000,34
2821,5,4,193,0,19723.91012499999,406,29,100000000000000,202
2822,7,4,212,0,19723.923937499992,427,29,100000000000000,223
2823,4,4,161,0,19723.933031249995,373,28,100000000000000,169
2824,5,4,67,0,19723.958375,280,30,100000000000000,76
2825,5,4,159,0,19723.960968749994,372,30,100000000000000,168
2826,7,4,207,0,19723.9626875,422,28,100000000000000,218
2827,5,4,33,0,19723.964906249992,246,29,100000000000000,42
2828,4,4,10,0,19723.9718125,222,28,100000000000000,18
2829,4,4,93,0,19723.976468749992,305,30,100000000000000,101
2830,5,4,65,0,19723.979218749995,278,30,100000000000000,74
2831,5,4,9,0,19723.987437499996,222,29,100000000000000,18
2832,6,4,230,0,19723.992343749997,444,29,100000000000000,240
2833,6,4,139,0,19723.99234375,353,29,100000000000000,149
2834,6,4,10,0,19723.99399999999,224,29,100000000000000,20
2835,4,4,152,0,19723.99746875,364,32,100000000000000,160
2836,6,4,106,0,19724.009531249994,320,29,100000000000000,116
2837,4,4,86,0,19724.011124999994,298,32,100000000000000,94
2838,6,4,9,0,19724.012875,223,29,100000000000000,19
2839,7,4,11,0,19724.022,226,29,100000000000000,22
2840,5,4,153,0,19724.034499999994,366,32,100000000000000,162
2841,4,4,8,0,19724.0350625,220,28,100000000000000,16
