,t1,t2,t3,t4,energy,old duration,lost,dead,duration
271,7,8,3135,0,45989.52862450004,18158,0,100000000000000,3150
272,7,9,11556,0,45989.54509140628,28372,0,100000000000000,11572
273,7,9,1637,0,45989.58202096878,16660,0,100000000000000,1653
274,7,7,14168,0,45989.58686003128,29191,0,100000000000000,14182
275,6,5,9873,1,45989.59777512505,24895,0,100000000000000,9884
276,7,9,10149,0,45989.600795156286,27449,0,100000000000000,10165
277,5,8,13,0,45989.601321281276,15034,0,100000000000000,26
278,7,9,15609,0,45989.617544812536,20691,0,100000000000000,15625
279,7,9,16,0,45989.63107768754,29242,0,100000000000000,32
280,7,6,5146,0,45989.63556865628,20169,0,100000000000000,5159
281,6,4,11472,0,45989.63954025004,26494,0,100000000000000,11482
282,5,7,14914,1,45989.65010509378,29935,0,100000000000000,14926
283,7,7,14,0,45989.66476831253,15037,0,100000000000000,28
284,6,6,15613,0,45989.674616781296,30635,0,100000000000000,15625
285,5,4,15366,0,45989.68656684379,30387,0,100000000000000,15375
286,7,5,2314,1,45989.69641115629,17337,0,100000000000000,2326
287,5,4,2226,1,45989.70238081253,17247,0,100000000000000,2235
288,3,8,15614,0,45989.70987700003,30633,0,100000000000000,15625
289,7,9,12013,0,45989.71267506254,21543,0,100000000000000,12029
290,7,9,6578,0,45989.73947325004,21953,0,100000000000000,6594
291,6,6,9222,0,45989.74108909379,24244,0,100000000000000,9234
292,7,7,18,0,45989.74602803129,15041,0,100000000000000,32
293,6,7,2511,0,45989.74970700004,17533,0,100000000000000,2524
294,7,6,10212,0,45989.76410078129,25235,0,100000000000000,10225
295,7,9,6761,1,45989.77270409378,21784,0,100000000000000,6777
296,4,5,4986,1,45989.77866443753,20006,0,100000000000000,4995
297,5,7,6369,1,45989.78161565628,21390,0,100000000000000,6381
298,6,8,14546,0,45989.78289762502,29568,0,100000000000000,14560
299,7,9,419,0,45989.783561062526,15442,0,100000000000000,435
300,7,8,6123,0,45989.79255621878,29440,0,100000000000000,6138
301,5,5,7942,0,45989.79931203129,22963,0,100000000000000,7952
302,7,7,8722,0,45989.80698531254,23745,0,100000000000000,8736
303,7,7,15611,0,45989.80902565628,30634,0,100000000000000,15625
304,5,6,11249,0,45989.81735146879,26270,0,100000000000000,11260
305,7,7,12,0,45989.84303521878,15035,0,100000000000000,26
306,5,7,8158,1,45989.84363184378,23179,0,100000000000000,8170
307,3,7,14968,1,45989.85986115628,29987,0,100000000000000,14978
308,7,8,14120,0,45989.863290031266,29143,0,100000000000000,14135
309,7,6,13,0,45989.87179871879,15036,0,100000000000000,26
310,7,7,14,0,45989.876625937526,15037,0,100000000000000,28
311,7,7,12494,1,45989.88600871878,27517,0,100000000000000,12508
312,7,3,15615,0,45989.89427293754,30638,0,100000000000000,15625
313,7,7,14,0,45989.914948875026,15037,0,100000000000000,28
314,7,9,6162,0,45989.91859653127,30035,0,100000000000000,6178
315,7,5,15613,0,45989.96560234378,30636,0,100000000000000,15625
316,5,4,3278,1,45989.96684353128,18299,0,100000000000000,3287
317,5,8,15612,0,45989.968216375026,30633,0,100000000000000,15625
318,7,7,15611,0,45989.972931062526,30634,0,100000000000000,15625
319,7,7,10237,0,45989.97843675003,25260,0,100000000000000,10251
320,3,8,13312,0,45989.99593318753,28331,0,100000000000000,13323
321,7,7,15611,0,45989.99660759378,30634,0,100000000000000,15625
322,7,9,6660,0,45990.006238718786,21683,0,100000000000000,6676
323,7,9,11621,0,45990.007557281286,26644,0,100000000000000,11637
324,7,3,15,0,45990.00814665629,15038,0,100000000000000,25
325,6,8,4015,0,45990.01466425004,19037,0,100000000000000,4029
326,7,7,15611,0,45990.01653750002,30634,0,100000000000000,15625
327,4,7,11,0,45990.02114912504,15031,0,100000000000000,22
328,7,3,12493,1,45990.02629593753,27516,0,100000000000000,12503
329,5,7,8758,1,45990.038777375026,23779,0,100000000000000,8770
330,7,7,3998,0,45990.05315418754,19021,0,100000000000000,4012
331,7,7,8158,0,45990.05536278128,23181,0,100000000000000,8172
332,5,4,15616,1,45990.06390781254,30637,0,100000000000000,15625
333,7,9,15609,0,45990.06525443754,19562,0,100000000000000,15625
334,7,7,9888,0,45990.07931943752,24911,0,100000000000000,9902
335,7,7,14,0,45990.08260340627,15037,0,100000000000000,28
336,7,7,14,0,45990.08408200004,15037,0,100000000000000,28
337,7,7,14430,0,45990.10235675004,29453,0,100000000000000,14444
338,7,7,15611,0,45990.10606025003,30634,0,100000000000000,15625
339,5,7,9385,1,45990.10929012504,24406,0,100000000000000,9397
340,4,7,2056,1,45990.10993975003,17076,0,100000000000000,2067
341,7,7,15614,1,45990.12663746879,30637,0,100000000000000,15628
342,7,7,6995,0,45990.13394134378,22018,0,100000000000000,7009
343,7,5,12655,0,45990.13413806253,27678,0,100000000000000,12667
344,4,7,14193,0,45990.16493493754,29213,0,100000000000000,14204
345,4,7,15614,0,45990.16958568754,30634,0,100000000000000,15625
346,7,5,11789,0,45990.172230375036,26812,0,100000000000000,11801
347,7,7,15609,0,45990.17885550003,30632,0,100000000000000,15623
348,7,8,15,0,45990.18917581253,15038,0,100000000000000,30
349,6,7,7288,0,45990.21385600003,22310,0,100000000000000,7301
350,3,6,2338,0,45990.21617950003,17357,0,100000000000000,2347
351,7,7,15611,0,45990.220576937536,30634,0,100000000000000,15625
352,7,5,15613,0,45990.22109440628,30636,0,100000000000000,15625
353,7,9,15609,0,45990.22630562503,16631,0,100000000000000,15625
354,3,7,10,1,45990.22991771878,15029,0,100000000000000,20
355,7,9,16,0,45990.231515625026,16166,0,100000000000000,32
356,6,3,10289,1,45990.23628909378,25311,0,100000000000000,10298
357,7,5,14713,0,45990.26469103129,29736,0,100000000000000,14725
358,7,6,6709,0,45990.27488131252,21732,0,100000000000000,6722
359,7,6,13,0,45990.275948656286,15036,0,100000000000000,26
360,7,7,14,0,45990.284314375036,15037,0,100000000000000,28
361,5,6,15614,0,45990.28439084378,30635,0,100000000000000,15625
362,7,7,4273,0,45990.28884721879,19296,0,100000000000000,4287
363,4,8,6987,1,45990.29148978129,22007,0,100000000000000,6999
364,7,7,14,0,45990.29867381253,15037,0,100000000000000,28
365,7,9,3922,0,45990.307969031266,18945,0,100000000000000,3938
366,7,5,14713,0,45990.30856175003,29736,0,100000000000000,14725
367,6,7,5556,0,45990.318115281276,20578,0,100000000000000,5569
368,7,7,4317,0,45990.31883093753,19340,0,100000000000000,4331
369,7,7,15611,0,45990.32378318754,30634,0,100000000000000,15625
370,6,7,15612,1,45990.332972062526,30634,0,100000000000000,15625
371,7,3,11342,0,45990.33395100004,26365,0,100000000000000,11352
372,4,9,10078,1,45990.34344721879,25098,0,100000000000000,10091
373,7,7,12421,0,45990.347557812536,27444,0,100000000000000,12435
374,7,5,12,1,45990.35401359379,15035,0,100000000000000,24
375,6,8,7062,0,45990.355224062536,22084,0,100000000000000,7076
376,7,3,8201,1,45990.35628728129,23224,0,100000000000000,8211
377,7,9,15609,0,45990.36436962503,30632,0,100000000000000,15625
378,7,7,5514,0,45990.36672121879,20537,0,100000000000000,5528
379,7,7,14363,0,45990.36892581254,29386,0,100000000000000,14377
