,t1,t2,t3,t4,energy,old duration,lost,dead,duration
848,4,4,23,0,7916.558718749999,235,2,100000000000000,31
849,4,4,157,0,7916.560406249999,369,3,100000000000000,165
850,5,4,9,0,7916.560406249999,222,3,100000000000000,18
851,4,4,232,0,7916.560999999998,444,2,100000000000000,240
852,4,4,99,0,7916.560999999999,311,2,100000000000000,107
853,7,4,37,0,7916.560999999999,252,2,100000000000000,48
854,6,4,197,0,7916.560999999999,411,2,100000000000000,207
855,5,4,9,0,7916.562687499998,222,3,100000000000000,18
856,5,4,187,0,7916.562687499998,400,3,100000000000000,196
857,6,4,14,0,7916.572406249998,228,2,100000000000000,24
858,4,4,8,0,7916.5724062499985,220,3,100000000000000,16
859,6,4,10,0,7916.5724062499985,224,2,100000000000000,20
860,7,4,229,0,7916.5724999999975,444,3,100000000000000,240
861,5,4,231,0,7916.574687499999,444,2,100000000000000,240
862,6,4,10,0,7916.574687499999,224,2,100000000000000,20
863,6,4,230,0,7916.574687499999,444,2,100000000000000,240
864,7,4,18,0,7916.576968749998,233,2,100000000000000,29
865,6,4,162,0,7916.576968749998,376,2,100000000000000,172
866,6,4,230,0,7916.576968749998,444,2,100000000000000,240
867,5,4,9,0,7916.576968749999,222,3,100000000000000,18
868,6,4,103,0,7916.576968749999,317,3,100000000000000,113
869,5,4,9,0,7916.577406249998,222,3,100000000000000,18
870,4,4,71,0,7916.579249999999,283,3,100000000000000,79
871,5,4,110,0,7916.583812499999,323,2,100000000000000,119
872,6,4,10,0,7916.583812499999,224,2,100000000000000,20
873,5,4,63,0,7916.583812499999,276,2,100000000000000,72
874,5,3,232,0,7916.583968749998,445,6,100000000000000,240
875,5,4,9,0,7916.586093749998,222,2,100000000000000,18
876,6,4,8,0,7916.595218749999,222,2,100000000000000,18
877,5,4,9,0,7916.595218749999,222,2,100000000000000,18
878,5,4,9,0,7916.597499999999,222,2,100000000000000,18
879,4,4,185,0,7916.597499999999,397,2,100000000000000,193
880,5,4,18,0,7916.597499999999,231,2,100000000000000,27
881,6,4,75,0,7916.599781249997,289,2,100000000000000,85
882,7,4,11,0,7916.599781249999,226,2,100000000000000,22
883,7,4,182,0,7916.599781249999,397,2,100000000000000,193
884,5,4,231,0,7916.599781249999,444,2,100000000000000,240
885,5,4,97,0,7916.603874999999,310,3,100000000000000,106
886,5,4,20,0,7916.608906249999,233,3,100000000000000,29
887,5,4,221,0,7916.618031249997,434,3,100000000000000,230
888,4,4,9,0,7916.619718749997,221,4,100000000000000,17
889,6,4,22,0,7916.620312499997,236,3,100000000000000,32
890,5,4,231,0,7916.620312499998,444,3,100000000000000,240
891,6,4,230,0,7916.620312499998,444,3,100000000000000,240
892,4,4,205,0,7916.622593749998,417,2,100000000000000,213
893,6,3,118,0,7916.626781249999,332,8,100000000000000,127
894,4,4,191,0,7916.629437499999,403,3,100000000000000,199
895,4,4,232,0,7916.629437499999,444,3,100000000000000,240
896,4,3,85,0,7916.630125,297,7,100000000000000,92
897,6,4,126,0,7916.631718749999,340,3,100000000000000,136
898,5,4,102,0,7916.631718749999,315,3,100000000000000,111
899,5,4,106,0,7916.633999999999,319,3,100000000000000,115
900,4,4,232,0,7916.633999999999,444,3,100000000000000,240
901,5,4,136,0,7916.633999999999,349,3,100000000000000,145
902,7,4,144,0,7916.633999999999,359,4,100000000000000,155
903,5,4,9,0,7916.633999999999,222,3,100000000000000,18
904,5,4,113,0,7916.633999999999,326,3,100000000000000,122
905,5,3,66,0,7916.634156249997,279,6,100000000000000,74
906,4,3,7,0,7916.635531249997,219,9,100000000000000,14
907,4,4,232,0,7916.636281249999,444,3,100000000000000,240
908,6,4,115,0,7916.636281249999,329,4,100000000000000,125
909,6,3,10,0,7916.645031249997,224,7,100000000000000,19
910,5,4,134,0,7916.645406249999,347,3,100000000000000,143
911,7,4,229,0,7916.645406249999,444,3,100000000000000,240
912,5,4,175,0,7916.645406249999,388,3,100000000000000,184
913,6,3,114,0,7916.645562499999,328,6,100000000000000,123
914,6,3,94,0,7916.647312499998,308,9,100000000000000,103
915,6,4,129,0,7916.647687499999,343,3,100000000000000,139
916,4,4,93,0,7916.647687499999,305,3,100000000000000,101
917,5,4,9,0,7916.647687499999,222,3,100000000000000,18
918,5,4,9,0,7916.647687499999,222,3,100000000000000,18
919,6,4,69,0,7916.647687499999,283,3,100000000000000,79
920,4,4,232,0,7916.649968749999,444,3,100000000000000,240
921,7,4,229,0,7916.649968749999,444,4,100000000000000,240
922,6,4,48,0,7916.649968749999,262,3,100000000000000,58
923,5,4,106,0,7916.651031249999,319,2,100000000000000,115
924,5,4,72,0,7916.652249999997,285,3,100000000000000,81
925,7,4,11,0,7916.654374999997,226,3,100000000000000,22
926,6,4,53,0,7916.656812499998,267,3,100000000000000,63
927,6,4,72,0,7916.659093749999,286,3,100000000000000,82
928,5,4,231,0,7916.659093749999,444,3,100000000000000,240
929,5,3,110,0,7916.667937499998,323,8,100000000000000,118
930,4,4,105,0,7916.670499999997,317,3,100000000000000,113
931,7,4,153,0,7916.670499999997,368,3,100000000000000,164
932,7,4,228,0,7916.670499999997,443,3,100000000000000,239
933,7,4,229,0,7916.670499999998,444,3,100000000000000,240
934,5,4,231,0,7916.674906249998,444,3,100000000000000,240
935,5,3,82,0,7916.676968749997,295,7,100000000000000,90
936,5,4,21,0,7916.688593749999,234,4,100000000000000,30
937,4,3,118,0,7916.692937499997,330,9,100000000000000,125
938,7,3,170,0,7916.695999999999,385,8,100000000000000,180
939,5,3,53,0,7916.6974999999975,266,8,100000000000000,61
940,4,4,49,0,7916.69771875,261,4,100000000000000,57
941,6,3,215,0,7916.700843749999,429,8,100000000000000,224
942,6,3,64,0,7916.702062499999,278,7,100000000000000,73
943,4,4,49,0,7916.702281249997,261,4,100000000000000,57
944,7,4,132,0,7916.702281249997,347,4,100000000000000,143
945,6,3,220,0,7916.704437499999,434,9,100000000000000,229
946,5,4,9,0,7916.720781249997,222,3,100000000000000,18
947,7,3,230,0,7916.726187499998,445,8,100000000000000,240
